2026-03-31 13:46:47,UP,2.91,PLACED,0.00%,directional|KXETH15M-26MAR311000-00
2026-03-31 14:03:03,UP,2.22,PLACED,0.00%,directional|KXETH15M-26MAR311015-15
2026-03-31 14:03:04,UP,2.91,WIN,94.00%,directional|KXETH15M-26MAR311000-00
2026-03-31 14:17:19,UP,1.96,PLACED,0.00%,directional|KXETH15M-26MAR311030-30
2026-03-31 14:19:22,UP,2.22,WIN,94.00%,directional|KXETH15M-26MAR311015-15
2026-03-31 14:33:36,UP,1.96,WIN,94.00%,directional|KXETH15M-26MAR311030-30
2026-03-31 14:34:38,DOWN,1.79,PLACED,0.00%,directional|KXETH15M-26MAR311045-45
2026-03-31 14:49:53,DOWN,2.38,PLACED,0.00%,directional|KXETH15M-26MAR311100-00
2026-03-31 14:50:55,DOWN,1.79,WIN,94.00%,directional|KXETH15M-26MAR311045-45
2026-03-31 15:04:03,UP,1.43,PLACED,0.00%,directional|KXETH15M-26MAR311115-15
2026-03-31 15:06:05,DOWN,2.38,WIN,94.00%,directional|KXETH15M-26MAR311100-00
2026-03-31 15:20:14,UP,1.43,WIN,94.00%,directional|KXETH15M-26MAR311115-15
2026-03-31 16:02:34,UP,2.68,PLACED,0.00%,directional|KXETH15M-26MAR311215-15
2026-03-31 16:18:44,UP,2.68,WIN,94.00%,directional|KXETH15M-26MAR311215-15
2026-03-31 17:04:08,UP,2.39,PLACED,0.00%,directional|KXETH15M-26MAR311315-15
2026-03-31 17:20:18,UP,2.39,WIN,94.00%,directional|KXETH15M-26MAR311315-15
2026-03-31 18:02:38,UP,2.41,PLACED,0.00%,directional|KXETH15M-26MAR311415-15
2026-03-31 18:18:51,UP,1.67,PLACED,0.00%,directional|KXETH15M-26MAR311430-30
2026-03-31 18:18:52,UP,2.41,WIN,94.00%,directional|KXETH15M-26MAR311415-15
2026-03-31 18:35:08,UP,1.67,LOSS,-100.00%,directional|KXETH15M-26MAR311430-30
2026-03-31 19:48:44,UP,1.98,PLACED,0.00%,directional|KXETH15M-26MAR311600-00
2026-03-31 20:04:54,UP,1.98,WIN,94.00%,directional|KXETH15M-26MAR311600-00
2026-03-31 20:49:16,UP,2.11,PLACED,0.00%,directional|KXETH15M-26MAR311700-00
2026-03-31 21:03:25,DOWN,1.59,PLACED,0.00%,directional|KXETH15M-26MAR311715-15
2026-03-31 21:05:27,UP,2.11,WIN,94.00%,directional|KXETH15M-26MAR311700-00
2026-03-31 21:19:35,DOWN,1.59,WIN,94.00%,directional|KXETH15M-26MAR311715-15
2026-03-31 21:33:42,UP,1.88,PLACED,0.00%,directional|KXETH15M-26MAR311745-45
2026-03-31 21:49:52,UP,1.88,WIN,94.00%,directional|KXETH15M-26MAR311745-45
2026-03-31 22:03:59,DOWN,1.76,PLACED,0.00%,directional|KXETH15M-26MAR311815-15
2026-03-31 22:20:10,DOWN,1.76,WIN,94.00%,directional|KXETH15M-26MAR311815-15
2026-03-31 22:31:16,DOWN,2.08,PLACED,0.00%,directional|KXETH15M-26MAR311845-45
2026-03-31 22:47:26,DOWN,2.08,LOSS,-100.00%,directional|KXETH15M-26MAR311845-45
2026-03-31 22:48:28,DOWN,1.75,PLACED,0.00%,directional|KXETH15M-26MAR311900-00
2026-03-31 23:02:37,DOWN,1.74,PLACED,0.00%,directional|KXETH15M-26MAR311915-15
2026-03-31 23:04:39,DOWN,1.75,WIN,94.00%,directional|KXETH15M-26MAR311900-00
2026-03-31 23:18:47,UP,2.13,PLACED,0.00%,directional|KXETH15M-26MAR311930-30
2026-03-31 23:18:48,DOWN,1.74,LOSS,-100.00%,directional|KXETH15M-26MAR311915-15
2026-03-31 23:33:57,UP,1.29,PLACED,0.00%,directional|KXETH15M-26MAR311945-45
2026-03-31 23:34:59,UP,2.13,WIN,94.00%,directional|KXETH15M-26MAR311930-30
2026-03-31 23:47:06,DOWN,1.35,PLACED,0.00%,directional|KXETH15M-26MAR312000-00
2026-03-31 23:50:09,UP,1.29,WIN,94.00%,directional|KXETH15M-26MAR311945-45
2026-04-01 00:02:17,DOWN,1.71,PLACED,0.00%,directional|KXETH15M-26MAR312015-15
2026-04-01 00:03:18,DOWN,1.35,LOSS,-100.00%,directional|KXETH15M-26MAR312000-00
2026-04-01 00:18:28,UP,2.14,PLACED,0.00%,directional|KXETH15M-26MAR312030-30
2026-04-01 00:18:28,DOWN,1.71,WIN,94.00%,directional|KXETH15M-26MAR312015-15
2026-04-01 00:34:38,UP,2.14,LOSS,-100.00%,directional|KXETH15M-26MAR312030-30
2026-04-01 02:02:44,UP,1.52,PLACED,0.00%,directional|KXETH15M-26MAR312215-15
2026-04-01 03:02:33,UP,7.00,PLACED,0.00%,directional|KXETH15M-26MAR312315-15
2026-04-01 03:46:41,UP,6.60,PLACED,0.00%,directional|KXETH15M-26APR010000-00
2026-04-01 07:49:46,DOWN,7.00,PLACED,0.00%,directional|KXETH15M-26APR010400-00
2026-04-01 08:04:55,UP,6.00,PLACED,0.00%,directional|KXETH15M-26APR010415-15
2026-04-01 08:05:56,DOWN,7.00,WIN,94.00%,directional|KXETH15M-26APR010400-00
2026-04-01 08:21:05,UP,6.00,LOSS,-100.00%,directional|KXETH15M-26APR010415-15
2026-04-01 09:50:01,UP,7.00,PLACED,0.00%,directional|KXETH15M-26APR010600-00
2026-04-01 12:03:37,DOWN,3.64,PLACED,0.00%,directional|KXETH15M-26APR010815-15
2026-04-01 12:19:46,DOWN,3.64,WIN,94.00%,directional|KXETH15M-26APR010815-15
2026-04-01 12:48:59,UP,2.09,PLACED,0.00%,directional|KXETH15M-26APR010900-00
2026-04-01 13:05:11,UP,2.09,WIN,94.00%,directional|KXETH15M-26APR010900-00
2026-04-01 14:34:53,DOWN,9.10,PLACED,0.00%,directional|KXETH15M-26APR011045-45
2026-04-01 14:51:03,DOWN,9.10,WIN,94.00%,directional|KXETH15M-26APR011045-45
2026-04-01 17:03:34,UP,7.49,PLACED,0.00%,directional|KXETH15M-26APR011315-15
2026-04-01 18:04:11,DOWN,5.83,PLACED,0.00%,directional|KXETH15M-26APR011415-15
2026-04-01 19:18:33,DOWN,7.44,PLACED,0.00%,directional|KXETH15M-26APR011530-30
2026-04-01 20:04:39,DOWN,4.31,PLACED,0.00%,directional|KXETH15M-26APR011615-15
2026-04-02 02:03:36,DOWN,2.95,PLACED,0.00%,directional|KXETH15M-26APR012215-15
2026-04-02 02:19:48,UP,2.05,PLACED,0.00%,directional|KXETH15M-26APR012230-30
2026-04-02 02:19:48,DOWN,2.95,WIN,94.00%,directional|KXETH15M-26APR012215-15
2026-04-02 02:33:59,UP,2.03,PLACED,0.00%,directional|KXETH15M-26APR012245-45
2026-04-02 02:36:00,UP,2.05,WIN,94.00%,directional|KXETH15M-26APR012230-30
2026-04-02 02:50:10,UP,2.03,LOSS,-100.00%,directional|KXETH15M-26APR012245-45
2026-04-02 18:48:59,UP,3.27,PLACED,0.00%,directional|KXETH15M-26APR021500-00
2026-04-02 19:05:57,UP,3.27,WIN,83.49%,directional|KXETH15M-26APR021500-00
2026-04-02 19:34:59,DOWN,6.41,PLACED,0.00%,directional|KXETH15M-26APR021545-45
2026-04-02 19:51:57,DOWN,6.41,WIN,87.21%,directional|KXETH15M-26APR021545-45
2026-04-02 20:03:59,DOWN,3.61,PLACED,0.00%,directional|KXETH15M-26APR021615-15
2026-04-02 20:18:59,UP,2.00,PLACED,0.00%,directional|KXETH15M-26APR021630-30
2026-04-02 20:20:57,DOWN,3.61,LOSS,-100.00%,directional|KXETH15M-26APR021615-15
2026-04-02 20:35:57,UP,2.00,WIN,100.00%,directional|KXETH15M-26APR021630-30
2026-04-02 21:18:00,UP,4.32,PLACED,0.00%,directional|KXETH15M-26APR021730-30
2026-04-02 21:34:57,UP,4.32,WIN,85.19%,directional|KXETH15M-26APR021730-30
2026-04-02 22:32:59,UP,2.00,PLACED,0.00%,directional|KXETH15M-26APR021845-45
2026-04-02 22:46:59,DOWN,2.16,PLACED,0.00%,directional|KXETH15M-26APR021900-00
2026-04-02 22:49:01,UP,2.00,WIN,100.00%,directional|KXETH15M-26APR021845-45
2026-04-02 23:03:59,DOWN,3.25,PLACED,0.00%,directional|KXETH15M-26APR021915-15
2026-04-02 23:04:00,DOWN,2.16,WIN,85.19%,directional|KXETH15M-26APR021900-00
2026-04-02 23:20:57,DOWN,3.25,WIN,84.62%,directional|KXETH15M-26APR021915-15
2026-04-03 01:33:59,UP,2.00,PLACED,0.00%,directional|KXETH15M-26APR022145-45
2026-04-03 02:05:00,DOWN,2.93,PLACED,0.00%,directional|KXETH15M-26APR022215-15
2026-04-03 02:18:00,UP,5.86,PLACED,0.00%,directional|KXETH15M-26APR022230-30
2026-04-03 02:22:00,DOWN,2.93,WIN,70.65%,directional|KXETH15M-26APR022215-15
2026-04-03 03:34:24,UP,5.81,PLACED,0.00%,directional|KXETH15M-26APR022345-45
2026-04-03 12:31:34,DOWN,2.40,PLACED,0.00%,directional|KXETH15M-26APR030845-45
2026-04-03 13:34:34,DOWN,2.40,PLACED,0.00%,directional|KXETH15M-26APR030945-45
2026-04-03 13:49:34,DOWN,2.40,PLACED,0.00%,directional|KXETH15M-26APR031000-00
2026-04-03 14:49:34,UP,4.12,PLACED,0.00%,directional|KXETH15M-26APR031100-00
2026-04-03 15:06:32,UP,4.12,WIN,94.17%,directional|KXETH15M-26APR031100-00
2026-04-03 15:19:34,DOWN,6.62,PLACED,0.00%,directional|KXETH15M-26APR031130-30
2026-04-03 18:34:49,UP,2.60,PLACED,0.00%,directional|KXETH15M-26APR031445-45
2026-04-03 18:47:49,DOWN,2.17,PLACED,0.00%,directional|KXETH15M-26APR031500-00
2026-04-03 19:04:47,DOWN,2.17,WIN,84.33%,directional|KXETH15M-26APR031500-00
2026-04-03 19:19:49,UP,4.33,PLACED,0.00%,directional|KXETH15M-26APR031530-30
2026-04-03 19:36:47,UP,4.33,WIN,84.76%,directional|KXETH15M-26APR031530-30
2026-04-03 19:47:49,UP,5.17,PLACED,0.00%,directional|KXETH15M-26APR031600-00
2026-04-03 20:04:46,UP,5.17,WIN,93.42%,directional|KXETH15M-26APR031600-00
